353,FieldNote,,1406823974799,1406823974799,,-106.8221,39.19712,67,8
354,FieldNote,gorgeous,1406823993650,1406823993650,,-106.8213,39.19673,67,8
355,FieldNote,bobby's butt,1406824012309,1406824012309,,-106.8212,39.19683,67,8
356,FieldNote,Jamie's butt,1406824019974,1406824019974,,-106.8213,39.19665,67,8
357,FieldNote,,1406824028455,1407263822980,,-106.8211,39.19629,67,8
358,FieldNote,directing the way,1406824059428,1407263807637,,-106.8212,39.19606,67,8
359,FieldNote,,1406824067052,1407263801773,,-106.8211,39.19604,67,8
343,FieldNote,looking at birds,1406820535606,1406919869011,,-106.8211,39.19486,68,8
360,FieldNote,,1406919869339,1406919869339,,-106.8219,39.19514,68,8
361,FieldNote,,1406919888725,1406919888725,,-106.8219,39.19515,68,8
362,FieldNote,,1406919899169,1406919899169,,-106.8221,39.19574,68,8
363,FieldNote,,1406919908258,1406919908258,,-106.8222,39.19572,68,8
364,FieldNote,,1406919953773,1406919953773,,-106.8217,39.19591,68,8
365,FieldNote,,1406919963367,1406919963367,,-106.8216,39.19635,68,8
366,FieldNote,is this plant poisainas.,1406919971945,1406919971945,,-106.8215,39.19659,68,8
367,FieldNote,is this duck wead.,1406920032776,1406920032776,,-106.8219,39.19711,68,8
368,FieldNote,what fluower  is this.,1406920122588,1406920122588,,-106.8219,39.19712,68,8
369,FieldNote,,1406920141246,1406920141246,,-106.8219,39.1971,68,8
370,FieldNote,,1406920182768,1406920182768,,-106.8221,39.19716,68,8
371,FieldNote,,1406920243841,1406920243841,,-106.8218,39.19699,68,8
372,FieldNote,,1406920312380,1406920312380,,-106.8212,39.19682,68,8
373,FieldNote,,1406920374796,1406920374796,,-106.8214,39.1966,68,8
374,FieldNote,,1406920392929,1406920392929,,-106.8211,39.1961,68,8

